name,Red,Green,Blue,Alpha,Grey,Luminance,Chrominance blue,Chrominance red
i128_10.png/i128_23.png,0.790867474468262,0.8582056983613565,0.9274617259451162,0.9956560871174128,0.8618303318712446,0.845984598627474,0.8037231619832063,0.7871711201657375
i128_10.png/i128_24.png,0.6646213543790518,0.8268791226775296,0.9079780066188425,0.9890109951214108,0.8101529221360263,0.7915752665663608,0.6744180956965365,0.5890784230261357
i128_10.png/i128_25.png,0.6474015767769881,0.801990172893902,0.8931069613741496,0.9851028713012953,0.7862650845678503,0.767461318664259,0.6926172163733548,0.5996072979676699
i128_10.png/i128_26.png,0.8181063871076613,0.891117236044564,0.9532701265974404,0.9996888026709666,0.8897327139619917,0.8749689494852062,0.8248193742244578,0.8357530298143159
i128_10.png/i128_27.png,0.7493166338275439,0.7842982340376496,0.8222302073258513,0.993777105427142,0.7898700788719085,0.7803021359938286,0.7395331258936964,0.7449526390944574
i128_10.png/i128_28.png,0.6589818619194998,0.7633992828566071,0.8238787396644208,0.9786359863251697,0.7626692681208146,0.7475441966665047,0.6385010178296082,0.5498437861897248
i128_10.png/i128_29.png,0.8215917558284077,0.8802130271961071,0.9334451444957989,0.9945732517880469,0.8874157861900289,0.8729991279946955,0.8041560798382599,0.7821728699126802
i128_10.png/i128_30.png,0.7619170248001724,0.8395809475142907,0.8860963887112435,0.9872010480423636,0.840658439018134,0.8274510442042765,0.7415969731064498,0.6999547145655602
i128_10.png/i128_31.png,0.7310939272995233,0.7981679086099176,0.8697964286873061,0.9734393577812906,0.8008314928010437,0.7849803780476107,0.7494078565799536,0.7375673472104264
i128_10.png/i128_32.png,0.7909746559068506,0.8541800498719103,0.9097715601271583,0.9879969787020765,0.8601158810391045,0.8454222347453004,0.7782030343572675,0.7525391320355369
i128_10.png/i128_33.png,0.8431531198140397,0.8701766974085592,0.9280914281992511,0.9884923403869529,0.8703993473310083,0.8602528731274874,0.8874465812580445,0.9235602811461928
i128_10.png/i128_34.png,0.6510789385006276,0.6998233394608991,0.7275450195391198,0.9485124610232613,0.7049858555558627,0.6965953903446136,0.6217532371212114,0.5525617854460152
