ref name;hyp name;av score;min score;max score
in-step-6.png;in-screen-3.png;0.7021624552445039;0.6771155564796898;0.74602337375065
in-step-6.png;in-screen-4.png;0.3930267988308683;0.3397720895670014;0.4673415880312312
in-step-6.png;in-screen-5.png;0.8100632549803342;0.7922276600490237;0.8379264838748031
in-step-6.png;in-screen-6.png;0.9620993834570924;0.9526670573212593;0.9761019854669285
in-step-6.png;in-screen-7.png;0.3524862143739766;0.3090518690647213;0.42541281580818074
in-step-6.png;in-screen-8.png;0.7964011198643011;0.7666200248298238;0.8480830873832967
in-step-6.png;in-screen-9.png;0.6619707893142742;0.6269350552605876;0.7201538617698544
in-step-7.png;in-screen-0.png;0.3464957128089538;0.31142146035091006;0.4056453551910166
in-step-7.png;in-screen-1.png;0.28673219599705313;0.23386323810138845;0.362195330407356
in-step-7.png;in-screen-2.png;0.4465862607864654;0.4015638048269618;0.5310600967337492
in-step-7.png;in-screen-3.png;0.4161432651016212;0.3763554734146769;0.49329096783865833
in-step-7.png;in-screen-4.png;0.30345905887263525;0.24411997307183075;0.41875107327657296
in-step-7.png;in-screen-5.png;0.4288741130414278;0.38867483978931683;0.49326467009156
in-step-7.png;in-screen-6.png;0.3711433733755843;0.3284197563379048;0.4439869516720886
in-step-7.png;in-screen-7.png;0.9428090538520442;0.9340734880297307;0.9580502190455098
in-step-7.png;in-screen-8.png;0.37608826314328386;0.33829091953556417;0.4492964641248299
in-step-7.png;in-screen-9.png;0.3752877280551749;0.32939751492908403;0.4461046192024727
in-step-8.png;in-screen-0.png;0.6829187631177707;0.64545960348937;0.7436208433381978
in-step-8.png;in-screen-1.png;0.16976824622391287;0.12412838157920195;0.20476957836954865
in-step-8.png;in-screen-2.png;0.558558936031822;0.5222497048158459;0.625254349158563
in-step-8.png;in-screen-3.png;0.8628961289007543;0.8575060723628972;0.8729051328215612
in-step-8.png;in-screen-4.png;0.40321481027064127;0.36082739202856373;0.4759755572249878
in-step-8.png;in-screen-5.png;0.6961976082404707;0.6644477855427937;0.7525313051459207
in-step-8.png;in-screen-6.png;0.7828191511769399;0.7483489797560038;0.8421483230357152
in-step-8.png;in-screen-7.png;0.34677176452850067;0.3089683757641818;0.42213704906341415
in-step-8.png;in-screen-8.png;0.9611938366557994;0.9557833493366866;0.971663252677613
in-step-8.png;in-screen-9.png;0.7107076843803243;0.6830183557243368;0.7603559129482096
in-step-9.png;in-screen-0.png;0.7221764195740127;0.690035363047019;0.7721042768696245
in-step-9.png;in-screen-1.png;0.17109949611723876;0.12017953549315148;0.21509235203959648
in-step-9.png;in-screen-2.png;0.637811154872923;0.6071529868699314;0.6888818197748329
in-step-9.png;in-screen-3.png;0.7166297434156594;0.68725288926967;0.7565674842582932
in-step-9.png;in-screen-4.png;0.3053206626011486;0.24578409249589642;0.4001064997523856
in-step-9.png;in-screen-5.png;0.5823658414703189;0.5394478181535816;0.6586392655293917
in-step-9.png;in-screen-6.png;0.6517813641073613;0.6149462763500502;0.7248093244416879
in-step-9.png;in-screen-7.png;0.3474901840246567;0.2994828414092798;0.43581523160801644
in-step-9.png;in-screen-8.png;0.7149070624396682;0.6839049259429434;0.7748917219486328
in-step-9.png;in-screen-9.png;0.9594291496596435;0.9519716568450242;0.9710225141596927
