ref name;hyp name;av score;min score;max score
in-step-7.png;in-screen-3.png;0.9946352540178035;0.9934449994332276;0.9954551265308965
in-step-7.png;in-screen-4.png;0.9937712006093946;0.9922386002145612;0.9948806330697276
in-step-7.png;in-screen-5.png;0.9945106994901033;0.9931381449256254;0.9953586720293414
in-step-7.png;in-screen-6.png;0.9932370668033826;0.9910446969639654;0.9948053363976906
in-step-7.png;in-screen-7.png;0.9995480103561419;0.9995219095830015;0.9995759781036301
in-step-7.png;in-screen-8.png;0.9934567653469745;0.9916481514809306;0.9946081183717457
in-step-7.png;in-screen-9.png;0.9933427119430279;0.9912031556802848;0.994852254335059
in-step-8.png;in-screen-0.png;0.9962218224885669;0.9954090672101255;0.9967052083071359
in-step-8.png;in-screen-1.png;0.9916173166887453;0.9880994157565774;0.9939587496772302
in-step-8.png;in-screen-2.png;0.9947496116314106;0.9934398555536977;0.9955672104612306
in-step-8.png;in-screen-3.png;0.9983036255520116;0.9976933401255031;0.9986658376380385
in-step-8.png;in-screen-4.png;0.9931287174980038;0.990942565369638;0.9945551156785475
in-step-8.png;in-screen-5.png;0.9963747845202695;0.9956273381479026;0.9969116159634971
in-step-8.png;in-screen-6.png;0.9972842122923157;0.9969147293524638;0.9975701033093228
in-step-8.png;in-screen-7.png;0.9929836489140419;0.9909520735063604;0.994242993180537
in-step-8.png;in-screen-8.png;0.9995171179245955;0.9994597539129705;0.9995616733859761
in-step-8.png;in-screen-9.png;0.9963157697666958;0.9953633694049965;0.9969871904564763
in-step-9.png;in-screen-0.png;0.9966296204354582;0.9958347289565033;0.9971300239530426
in-step-9.png;in-screen-1.png;0.9915268439311649;0.9880325832320791;0.9939799738997791
in-step-9.png;in-screen-2.png;0.9956109772090324;0.9944348848891676;0.9964607596397161
in-step-9.png;in-screen-3.png;0.9965969852520967;0.9956780501693276;0.9973052838831998
in-step-9.png;in-screen-4.png;0.9919477499159338;0.9894889889351162;0.9937160039581217
in-step-9.png;in-screen-5.png;0.9949720035352927;0.9939097645674467;0.9957896795969646
in-step-9.png;in-screen-6.png;0.995531515650275;0.9945543409027457;0.9963108779528941
in-step-9.png;in-screen-7.png;0.992917675803744;0.9909843146653513;0.9942602742971558
in-step-9.png;in-screen-8.png;0.9963929199984292;0.9957110631096652;0.9968927617359348
in-step-9.png;in-screen-9.png;0.9994890608512416;0.999430766182089;0.9995313363848294
